"YEAR","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","SERVICE_CLASS","REV_PAX_ENP_110","REV_PAX_MILES_140","REV_PAX_MILES_COACH","REV_PAX_MILES_FIRST","NON_REV_PAX_MILES","REV_TON_MILES_240","REV_TON_MILES_FREIGHT_247","REV_TON_MILES_PAX_241","REV_TON_MILES_USPR_MAIL","REV_TON_MILES_USNONPR_MAIL","REV_TON_MILES_MAIL_249","REV_TON_MILES_FOREIGN_MAIL","REV_TON_MILES_EXPRESS_MAIL","NON_REV_TON_MILES","AVL_TON_MILES_280","AVL_SEAT_MILES_320","AVL_SEAT_MILES_FIRST","AVL_SEAT_MILES_COACH","REV_ACRFT_MILES_FLOWN_410","REV_ACRFT_MILES_SCH_430","REV_ACRFT_MILES_SCH_COMPLETED","REV_ACRFT_DEP_PERF_510","REV_ACRFT_HRS_AIRBORNE_610","ACRFT_HRS_RAMPTORAMP_630",
2017,"VX","Virgin America","D","VX","Virgin America",3,3,"F",594775.00,899248371.00,0.00,899248371.00,,89924837.00,0.00,89924837.00,,,0.00,,,,152798740.00,1180921975.00,1180921975.00,0.00,8199218.00,8326586.00,,5648.00,17812.00,20221.00,
2017,"VX","Virgin America","D","VX","Virgin America",3,3,"F",540567.00,813494439.00,0.00,813494439.00,,81349444.00,0.00,81349444.00,,,0.00,,,,133282262.00,1030464917.00,1030464917.00,0.00,7152031.00,7374596.00,,4960.00,15596.00,17668.00,
2017,"VX","Virgin America","D","VX","Virgin America",3,3,"F",650553.00,976493157.00,0.00,976493157.00,,97649316.00,0.00,97649316.00,,,0.00,,,,151573802.00,1171635804.00,1171635804.00,0.00,8133561.00,8390879.00,,5674.00,17662.00,20066.00,
2017,"VX","Virgin America","D","VX","Virgin America",3,3,"F",664423.00,1018944548.00,0.00,1018944548.00,,101894455.00,0.00,101894455.00,,,0.00,,,,149610314.00,1159792135.00,1159792135.00,0.00,8029877.00,8092472.00,,5502.00,17439.00,19699.00,
2017,"VX","Virgin America","D","VX","Virgin America",3,3,"F",696243.00,1065881394.00,0.00,1065881394.00,,106588139.00,0.00,106588139.00,,,0.00,,,,160609820.00,1246640506.00,1246640506.00,0.00,8619545.00,8677310.00,,5790.00,18544.00,21230.00,
2017,"VX","Virgin America","D","VX","Virgin America",3,3,"F",728956.00,1139906550.00,0.00,1139906550.00,,113990655.00,0.00,113990655.00,,,0.00,,,,166647881.00,1291688010.00,1291688010.00,0.00,8859948.00,8924295.00,,5909.00,18908.00,21740.00,
2017,"VX","Virgin America","D","VX","Virgin America",3,3,"F",750489.00,1156764979.00,0.00,1156764979.00,,115676498.00,0.00,115676498.00,,,0.00,,,,173490272.00,1339550462.00,1339550462.00,0.00,9203692.00,9223378.00,,6118.00,19457.00,22335.00,
2017,"VX","Virgin America","D","VX","Virgin America",3,3,"F",744286.00,1146048634.00,0.00,1146048634.00,,114604863.00,0.00,114604863.00,,,0.00,,,,172844393.00,1334701867.00,1334701867.00,0.00,9182363.00,9217871.00,,6118.00,19537.00,22623.00,
2017,"VX","Virgin America","D","VX","Virgin America",3,3,"F",678838.00,1042393247.00,0.00,1042393247.00,,104239325.00,0.00,104239325.00,,,0.00,,,,162437049.00,1246518045.00,1246518045.00,0.00,8613786.00,8717477.00,,5756.00,18270.00,21004.00,
2017,"VX","Virgin America","D","VX","Virgin America",3,3,"F",740066.00,1158362582.00,0.00,1158362582.00,,115836258.00,0.00,115836258.00,,,0.00,,,,177617688.00,1360507705.00,1360507705.00,0.00,9400673.00,9490043.00,,6152.00,19989.00,22878.00,
2017,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",266.00,28159.00,0.00,28159.00,,3093.00,277.00,2816.00,,,0.00,,,,10134.00,92061.00,92061.00,0.00,12071.00,12071.00,,137.00,88.00,109.00,
2017,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",307.00,33134.00,0.00,33134.00,,3623.00,309.00,3313.00,,,0.00,,,,20970.00,105633.00,105633.00,0.00,13541.00,13541.00,,142.00,87.00,106.00,
2017,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",288.00,31025.00,0.00,31025.00,,3414.00,312.00,3103.00,,,0.00,,,,12418.00,113172.00,113172.00,0.00,14715.00,14715.00,,151.00,104.00,124.00,
2017,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",397.00,41355.00,0.00,41355.00,,4810.00,675.00,4136.00,,,0.00,,,,14939.00,137343.00,137343.00,0.00,17398.00,17398.00,,184.00,112.00,137.00,
2017,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",622.00,58750.00,0.00,58750.00,,6599.00,724.00,5875.00,,,0.00,,,,22357.00,210428.00,210428.00,0.00,25796.00,25796.00,,281.00,180.00,218.00,
2017,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",785.00,66894.00,0.00,66894.00,,7331.00,641.00,6689.00,,,0.00,,,,25476.00,250186.00,250186.00,0.00,29674.00,29674.00,,357.00,217.00,266.00,
2017,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",857.00,65036.00,0.00,65036.00,,7076.00,572.00,6504.00,,,0.00,,,,20273.00,204645.00,204645.00,0.00,23757.00,0.00,,317.00,173.00,218.00,
2017,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",726.00,50191.00,0.00,50191.00,,5597.00,578.00,5019.00,,,0.00,,,,19408.00,200558.00,200558.00,0.00,22670.00,22670.00,,328.00,187.00,214.00,
2017,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",685.00,50902.00,0.00,50902.00,,5668.00,578.00,5090.00,,,0.00,,,,19408.00,200558.00,200558.00,0.00,22670.00,22670.00,,328.00,189.00,213.00,
2017,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",395.00,27173.00,0.00,27173.00,,3033.00,315.00,2717.00,,,0.00,,,,12328.00,126279.00,126279.00,0.00,14527.00,14527.00,,199.00,125.00,147.00,
2017,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",3012.00,585024.00,0.00,585024.00,,58502.00,0.00,58502.00,,,0.00,,,,214606.00,995272.00,995272.00,0.00,124409.00,124409.00,,659.00,536.00,660.00,
2017,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",578.00,567179.00,0.00,567179.00,,56718.00,0.00,56718.00,,,0.00,,,,189579.00,879208.00,879208.00,0.00,109901.00,111474.00,,578.00,468.00,570.00,
2017,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",3066.00,588916.00,0.00,588916.00,,58892.00,0.00,58892.00,,,0.00,,,,196671.00,912096.00,912096.00,0.00,114012.00,114012.00,,609.00,493.00,597.00,
2017,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2594.00,488673.00,0.00,488673.00,,48867.00,0.00,48867.00,,,0.00,,,,166273.00,771120.00,771120.00,0.00,96390.00,96390.00,,522.00,415.00,511.00,
2017,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2309.00,434061.00,0.00,434061.00,,43406.00,0.00,43406.00,,,0.00,,,,146132.00,677712.00,677712.00,0.00,84714.00,84714.00,,458.00,369.00,459.00,
2017,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2475.00,466238.00,0.00,466238.00,,46624.00,0.00,46624.00,,,0.00,,,,152802.00,708648.00,708648.00,0.00,88581.00,88581.00,,480.00,373.00,482.00,
2017,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",3529.00,661635.00,0.00,661635.00,,66164.00,0.00,66164.00,,,0.00,,,,205844.00,954640.00,954640.00,0.00,119330.00,119330.00,,642.00,507.00,657.00,
2017,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",3416.00,639382.00,0.00,639382.00,,63938.00,0.00,63938.00,,,0.00,,,,203583.00,944152.00,944152.00,0.00,118019.00,118019.00,,636.00,492.00,639.00,
2017,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1367.00,252754.00,0.00,252754.00,,25275.00,0.00,25275.00,,,0.00,,,,91056.00,422288.00,422288.00,0.00,52786.00,52786.00,,288.00,226.00,301.00,
2017,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1020.00,188797.00,0.00,188797.00,,18880.00,0.00,18880.00,,,0.00,,,,75282.00,349136.00,349136.00,0.00,43642.00,43642.00,,240.00,187.00,252.00,
2017,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",315.00,9876.00,0.00,9876.00,,1498.00,187.00,988.00,,,323.00,,,,4439.00,44394.00,44394.00,0.00,7399.00,0.00,,251.00,94.00,106.00,
2017,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",310.00,10391.00,0.00,10391.00,,1515.00,139.00,1039.00,,,337.00,,,,4796.00,47958.00,47958.00,0.00,7993.00,0.00,,257.00,98.00,110.00,
2017,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",311.00,9102.00,0.00,9102.00,,1617.00,345.00,910.00,,,362.00,,,,4636.00,46362.00,46362.00,0.00,7727.00,0.00,,254.00,98.00,110.00,
2017,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",651.00,23661.00,0.00,23661.00,,3165.00,410.00,2366.00,,,389.00,,,,9170.00,91704.00,91704.00,0.00,15284.00,0.00,,462.00,187.00,208.00,
2017,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1050.00,40022.00,0.00,40022.00,,4765.00,318.00,4002.00,,,445.00,,,,12131.00,121308.00,121308.00,0.00,20218.00,0.00,,599.00,243.00,269.00,
2017,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",2029.00,89697.00,0.00,89697.00,,9671.00,377.00,8970.00,,,324.00,,,,21829.00,218286.00,218286.00,0.00,36381.00,0.00,,937.00,421.00,461.00,
2017,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",2980.00,133414.00,0.00,133414.00,,14087.00,418.00,13341.00,,,327.00,,,,29360.00,293598.00,293598.00,0.00,48933.00,0.00,,1234.00,571.00,622.00,
2017,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",2427.00,102841.00,0.00,102841.00,,10917.00,232.00,10284.00,,,402.00,,,,24166.00,240363.00,240363.00,0.00,40922.00,0.00,,1097.00,488.00,534.00,
2017,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1297.00,51417.00,0.00,51417.00,,5728.00,256.00,5142.00,,,331.00,,,,14198.00,138267.00,138267.00,0.00,25517.00,0.00,,752.00,312.00,344.00,
2017,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",559.00,18045.00,0.00,18045.00,,2371.00,199.00,1805.00,,,367.00,,,,6747.00,67032.00,67032.00,0.00,11462.00,0.00,,370.00,144.00,161.00,
2017,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",441741.00,321748680.00,0.00,321748680.00,,32174973.00,103.00,32174868.00,,,3.00,,,,57603551.00,439204129.00,439204129.00,0.00,5814987.00,5854383.00,,8237.00,14100.00,18442.00,
2017,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",418096.00,302792168.00,0.00,302792168.00,,30279424.00,207.00,30279217.00,,,0.00,,,,54120058.00,412337344.00,412337344.00,0.00,5470835.00,5514760.00,,7780.00,13211.00,17270.00,
2017,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",519749.00,363558279.00,0.00,363558279.00,,36355985.00,157.00,36355828.00,,,0.00,,,,61041632.00,465503396.00,465503396.00,0.00,6159956.00,6174493.00,,9058.00,14777.00,19392.00,
2017,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",463428.00,321715983.00,0.00,321715983.00,,32171802.00,204.00,32171598.00,,,0.00,,,,53810693.00,410681789.00,410681789.00,0.00,5423270.00,5440490.00,,7977.00,13014.00,16958.00,
2017,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",458890.00,305780146.00,0.00,305780146.00,,30578024.00,7.00,30578015.00,,,3.00,,,,52182684.00,398781069.00,398781069.00,0.00,5248183.00,5260065.00,,8114.00,12595.00,16867.00,
2017,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",494786.00,322557049.00,0.00,322557049.00,,32255757.00,45.00,32255705.00,,,6.00,,,,52402752.00,400383713.00,400383713.00,0.00,5270316.00,5294319.00,,8318.00,12609.00,16567.00,
2017,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",509398.00,332953326.00,0.00,332953326.00,,33297078.00,45.00,33295333.00,,,1700.00,,,,54227561.00,414259895.00,414259895.00,0.00,5453843.00,5467089.00,,8551.00,12941.00,16990.00,
2017,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",501342.00,322252631.00,0.00,322252631.00,,32227308.00,106.00,32225263.00,,,1939.00,,,,53569941.00,409120324.00,409120324.00,0.00,5387704.00,5454735.00,,8604.00,12885.00,16980.00,
2017,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",446259.00,278504797.00,0.00,278504797.00,,27851596.00,312.00,27850480.00,,,804.00,,,,47941079.00,366234525.00,366234525.00,0.00,4821591.00,4843337.00,,7819.00,11603.00,15108.00,
2017,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",476074.00,283087688.00,0.00,283087688.00,,28309698.00,157.00,28308769.00,,,772.00,,,,49185615.00,375632452.00,375632452.00,0.00,4946758.00,4961904.00,,8412.00,12036.00,15991.00,
2017,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21450.00,1639435.00,0.00,1639435.00,,163944.00,0.00,163944.00,,,0.00,,,,536758.00,2300391.00,2300391.00,0.00,255599.00,264216.00,,3227.00,2365.00,2526.00,
2017,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",19578.00,1491131.00,0.00,1491131.00,,149113.00,0.00,149113.00,,,0.00,,,,491280.00,2105487.00,2105487.00,0.00,233943.00,245048.00,,3010.00,2150.00,2301.00,
2017,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21658.00,1624981.00,0.00,1624981.00,,162498.00,0.00,162498.00,,,0.00,,,,539085.00,2310363.00,2310363.00,0.00,256707.00,264766.00,,3315.00,2479.00,2645.00,
2017,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",19610.00,1465040.00,0.00,1465040.00,,146504.00,0.00,146504.00,,,0.00,,,,505191.00,2165103.00,2165103.00,0.00,240567.00,251528.00,,3150.00,2190.00,2348.00,
2017,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",20680.00,1540603.00,0.00,1540603.00,,154060.00,0.00,154060.00,,,0.00,,,,517797.00,2219130.00,2219130.00,0.00,246570.00,252270.00,,3220.00,2285.00,2446.00,
2017,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",19137.00,1433219.00,0.00,1433219.00,,143322.00,0.00,143322.00,,,0.00,,,,487236.00,2088153.00,2088153.00,0.00,232017.00,249559.00,,3033.00,2150.00,2304.00,
2017,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",20664.00,1537823.00,0.00,1537823.00,,153782.00,0.00,153782.00,,,0.00,,,,533125.00,2284821.00,2284821.00,0.00,253869.00,265470.00,,3322.00,2356.00,2523.00,
2017,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",20035.00,1496573.00,0.00,1496573.00,,149657.00,0.00,149657.00,,,0.00,,,,533024.00,2284389.00,2284389.00,0.00,253821.00,261454.00,,3321.00,2367.00,2536.00,
2017,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",18887.00,1390517.00,0.00,1390517.00,,139052.00,0.00,139052.00,,,0.00,,,,492314.00,2109915.00,2109915.00,0.00,234435.00,243083.00,,3134.00,2160.00,2316.00,
2017,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",20950.00,1530093.00,0.00,1530093.00,,153009.00,0.00,153009.00,,,0.00,,,,529284.00,2268360.00,2268360.00,0.00,252040.00,258950.00,,3327.00,2254.00,2421.00,
2017,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",5143.00,1102901.00,0.00,1102901.00,,110290.00,0.00,110290.00,,,0.00,,,,250293.00,2143176.00,2143176.00,0.00,273727.00,304494.00,,1368.00,1680.00,2136.00,
2017,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",5472.00,1154013.00,0.00,1154013.00,,115401.00,0.00,115401.00,,,0.00,,,,564925.00,3784186.00,3784186.00,0.00,270299.00,279442.00,,1344.00,1658.00,2111.00,
2017,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7118.00,1530710.00,0.00,1530710.00,,153071.00,0.00,153071.00,,,0.00,,,,267148.00,2350168.00,2350168.00,0.00,293771.00,302566.00,,1464.00,1801.00,2290.00,
2017,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6704.00,1423957.00,0.00,1423957.00,,142396.00,0.00,142396.00,,,0.00,,,,255015.00,2306912.00,2306912.00,0.00,288364.00,293126.00,,1464.00,1784.00,2258.00,
2017,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7331.00,1559314.00,0.00,1559314.00,,155931.00,0.00,155931.00,,,0.00,,,,279121.00,2456024.00,2456024.00,0.00,307003.00,306714.00,,1546.00,1890.00,2403.00,
2017,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7665.00,1641596.00,0.00,1641596.00,,164160.00,0.00,164160.00,,,0.00,,,,268223.00,2358000.00,2358000.00,0.00,294750.00,297892.00,,1486.00,1814.00,2306.00,
2017,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7845.00,1687974.00,0.00,1687974.00,,168797.00,0.00,168797.00,,,0.00,,,,256902.00,2358320.00,2358320.00,0.00,294790.00,297238.00,,1484.00,1815.00,2307.00,
2017,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7779.00,1644486.00,0.00,1644486.00,,164449.00,0.00,164449.00,,,0.00,,,,277464.00,2439248.00,2439248.00,0.00,305482.00,308688.00,,1540.00,1891.00,2393.00,
2017,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6926.00,1478880.00,0.00,1478880.00,,147888.00,0.00,147888.00,,,0.00,,,,603552.00,2310248.00,2310248.00,0.00,288781.00,293570.00,,1457.00,1778.00,2260.00,
2017,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7095.00,1507359.00,0.00,1507359.00,,150736.00,0.00,150736.00,,,0.00,,,,265964.00,2421472.00,2421472.00,0.00,302684.00,304640.00,,1525.00,1862.00,2369.00,
2017,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",145.00,5968.00,0.00,5968.00,,847.00,113.00,597.00,,,138.00,,,,2073.00,17808.00,17808.00,0.00,3400.00,0.00,,84.00,31.00,40.00,
2017,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",228.00,9186.00,0.00,9186.00,,1430.00,196.00,919.00,,,315.00,,,,3094.00,23958.00,23958.00,0.00,3993.00,0.00,,99.00,34.00,44.00,
2017,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",262.00,10724.00,0.00,10724.00,,1544.00,243.00,1072.00,,,228.00,,,,3179.00,23662.00,23662.00,0.00,4504.00,0.00,,112.00,42.00,53.00,
2017,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",395.00,16195.00,0.00,16195.00,,2118.00,468.00,1620.00,,,30.00,,,,4952.00,38210.00,38210.00,0.00,6740.00,0.00,,164.00,58.00,74.00,
2017,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",928.00,38055.00,0.00,38055.00,,5422.00,1071.00,3806.00,,,546.00,,,,9976.00,74739.00,74739.00,0.00,11799.00,0.00,,290.00,102.00,131.00,
2017,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",1179.00,48908.00,0.00,48908.00,,5980.00,906.00,4891.00,,,183.00,,,,14454.00,93650.00,93650.00,0.00,13507.00,0.00,,341.00,108.00,142.00,
2017,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",1969.00,81074.00,0.00,81074.00,,9607.00,1156.00,8107.00,,,343.00,,,,22700.00,140325.00,140325.00,0.00,18266.00,0.00,,458.00,141.00,186.00,
2017,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",1952.00,80379.00,0.00,80379.00,,9684.00,1124.00,8038.00,,,522.00,,,,21518.00,137720.00,137720.00,0.00,18275.00,0.00,,457.00,140.00,186.00,
2017,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",875.00,35894.00,0.00,35894.00,,4698.00,761.00,3589.00,,,348.00,,,,9833.00,66150.00,66150.00,0.00,9335.00,0.00,,229.00,73.00,96.00,
2017,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",313.00,12868.00,0.00,12868.00,,1877.00,413.00,1287.00,,,178.00,,,,5002.00,38890.00,38890.00,0.00,6254.00,0.00,,154.00,52.00,68.00,
2017,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",3243.00,948750.00,0.00,948750.00,,94875.00,0.00,94875.00,,,0.00,,,,1097926.00,5249410.00,5249410.00,0.00,124373.00,183116.00,,582.00,446.00,532.00,
2017,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",3121.00,950129.00,0.00,950129.00,,95013.00,0.00,95013.00,,,0.00,,,,866745.00,3878480.00,3878480.00,0.00,94412.00,124183.00,,445.00,345.00,424.00,
2017,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",3706.00,1113666.00,0.00,1113666.00,,111367.00,0.00,111367.00,,,0.00,,,,657208.00,5340640.00,5340640.00,0.00,122660.00,146854.00,,570.00,367.00,499.00,
2017,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",4268.00,1266178.00,0.00,1266178.00,,126618.00,0.00,126618.00,,,0.00,,,,414077.00,5001820.00,5001820.00,0.00,115834.00,135433.00,,541.00,421.00,548.00,
2017,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",4287.00,1448765.00,0.00,1448765.00,,144877.00,0.00,144877.00,,,0.00,,,,346583.00,4220660.00,4220660.00,0.00,93040.00,105184.00,,383.00,313.00,429.00,
2017,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",7259.00,2928996.00,0.00,2928996.00,,292900.00,0.00,292900.00,,,0.00,,,,516345.00,6388630.00,6388630.00,0.00,137247.00,154570.00,,460.00,421.00,554.00,
2017,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",7893.00,3238590.00,0.00,3238590.00,,323859.00,0.00,323859.00,,,0.00,,,,537689.00,6768190.00,6768190.00,0.00,147985.00,161525.00,,503.00,463.00,609.00,
2017,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",5616.00,2187413.00,0.00,2187413.00,,218741.00,0.00,218741.00,,,0.00,,,,489647.00,6109274.00,6109274.00,0.00,135859.00,155231.00,,478.00,434.00,575.00,
2017,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",3920.00,1454287.00,0.00,1454287.00,,145429.00,0.00,145429.00,,,0.00,,,,435810.00,5447020.00,5447020.00,0.00,120428.00,135854.00,,441.00,382.00,507.00,
2017,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",3956.00,1506445.00,0.00,1506445.00,,150645.00,0.00,150645.00,,,0.00,,,,414064.00,5300470.00,5300470.00,0.00,112969.00,145257.00,,392.00,346.00,460.00,
2017,"1PQ","Makani Kai Air Charters","D","1PQ","Makani Kai Air Charters",1,6,"F",985.00,29977.00,0.00,29977.00,,2998.00,0.00,2998.00,,,0.00,,,,6973.00,71460.00,71460.00,0.00,7940.00,7687.00,,264.00,63.00,82.00,
2017,"1PQ","Makani Kai Air Charters","D","1PQ","Makani Kai Air Charters",1,6,"F",815.00,23351.00,0.00,23351.00,,2335.00,0.00,2335.00,,,0.00,,,,6973.00,71460.00,71460.00,0.00,7940.00,7687.00,,264.00,63.00,82.00,
2017,"1PQ","Makani Kai Air Charters","D","1PQ","Makani Kai Air Charters",1,6,"F",815.00,31115.00,0.00,31115.00,,3112.00,0.00,3112.00,,,0.00,,,,6973.00,71460.00,71460.00,0.00,7940.00,7687.00,,264.00,63.00,82.00,
2017,"1PQ","Makani Kai Air Charters","D","1PQ","Makani Kai Air Charters",1,6,"F",788.00,25396.00,0.00,25396.00,,2540.00,0.00,2540.00,,,0.00,,,,6973.00,71460.00,71460.00,0.00,7940.00,7687.00,,264.00,63.00,82.00,
2017,"1PQ","Makani Kai Air Charters","D","1PQ","Makani Kai Air Charters",1,6,"F",996.00,36580.00,0.00,36580.00,,3658.00,0.00,3658.00,,,0.00,,,,6973.00,71460.00,71460.00,0.00,7940.00,7687.00,,264.00,63.00,82.00,
2017,"1PQ","Makani Kai Air Charters","D","1PQ","Makani Kai Air Charters",1,6,"F",948.00,33180.00,0.00,33180.00,,3318.00,0.00,3318.00,,,0.00,,,,6973.00,71460.00,71460.00,0.00,7940.00,7687.00,,264.00,63.00,82.00,
2017,"1PQ","Makani Kai Air Charters","D","1PQ","Makani Kai Air Charters",1,6,"F",1003.00,33467.00,0.00,33467.00,,3347.00,0.00,3347.00,,,0.00,,,,6973.00,71460.00,71460.00,0.00,7940.00,7687.00,,264.00,63.00,82.00,
2017,"1PQ","Makani Kai Air Charters","D","1PQ","Makani Kai Air Charters",1,6,"F",1011.00,32135.00,0.00,32135.00,,3214.00,0.00,3214.00,,,0.00,,,,6973.00,71460.00,71460.00,0.00,7940.00,7687.00,,264.00,63.00,82.00,
