"YEAR","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","SERVICE_CLASS","REV_PAX_ENP_110","REV_PAX_MILES_140","REV_PAX_MILES_COACH","REV_PAX_MILES_FIRST","NON_REV_PAX_MILES","REV_TON_MILES_240","REV_TON_MILES_FREIGHT_247","REV_TON_MILES_PAX_241","REV_TON_MILES_USPR_MAIL","REV_TON_MILES_USNONPR_MAIL","REV_TON_MILES_MAIL_249","REV_TON_MILES_FOREIGN_MAIL","REV_TON_MILES_EXPRESS_MAIL","NON_REV_TON_MILES","AVL_TON_MILES_280","AVL_SEAT_MILES_320","AVL_SEAT_MILES_FIRST","AVL_SEAT_MILES_COACH","REV_ACRFT_MILES_FLOWN_410","REV_ACRFT_MILES_SCH_430","REV_ACRFT_MILES_SCH_COMPLETED","REV_ACRFT_DEP_PERF_510","REV_ACRFT_HRS_AIRBORNE_610","ACRFT_HRS_RAMPTORAMP_630",
2015,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",741.00,24767.00,0.00,24767.00,,3243.00,527.00,2477.00,,,239.00,,,,8342.00,75762.00,75762.00,0.00,12627.00,0.00,,443.00,166.00,185.00,
2015,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",834.00,29587.00,0.00,29587.00,,3589.00,313.00,2959.00,,,317.00,,,,9958.00,95838.00,95838.00,0.00,15973.00,0.00,,521.00,203.00,225.00,
2015,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1448.00,56955.00,0.00,56955.00,,6509.00,559.00,5696.00,,,254.00,,,,14730.00,143424.00,143424.00,0.00,24004.00,0.00,,720.00,295.00,324.00,
2015,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",2001.00,87000.00,0.00,87000.00,,9574.00,592.00,8700.00,,,282.00,,,,21457.00,207564.00,207564.00,0.00,35013.00,0.00,,947.00,411.00,449.00,
2015,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",3238.00,145943.00,0.00,145943.00,,15410.00,556.00,14594.00,,,259.00,,,,29886.00,293670.00,293670.00,0.00,49649.00,0.00,,1254.00,574.00,627.00,
2015,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",2990.00,129229.00,0.00,129229.00,,13608.00,419.00,12923.00,,,266.00,,,,26600.00,264960.00,264960.00,0.00,44854.00,0.00,,1175.00,527.00,575.00,
2015,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1381.00,52556.00,0.00,52556.00,,5813.00,304.00,5256.00,,,253.00,,,,13763.00,137301.00,137301.00,0.00,23104.00,0.00,,700.00,288.00,317.00,
2015,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",695.00,22592.00,0.00,22592.00,,2753.00,231.00,2259.00,,,262.00,,,,7756.00,77556.00,77556.00,0.00,12926.00,0.00,,442.00,167.00,186.00,
2015,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",561.00,17796.00,0.00,17796.00,,2197.00,184.00,1780.00,,,233.00,,,,6070.00,60702.00,60702.00,0.00,10117.00,0.00,,350.00,132.00,147.00,
2015,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",476.00,12493.00,0.00,12493.00,,1781.00,192.00,1249.00,,,340.00,,,,5264.00,51951.00,51951.00,0.00,9121.00,0.00,,319.00,119.00,133.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",302833.00,221121276.00,0.00,221121276.00,,22113851.00,1723.00,22112128.00,,,0.00,,,,38858681.00,295726043.00,295726043.00,0.00,3934790.00,3955895.00,,5457.00,9368.00,11899.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",291462.00,211218396.00,0.00,211218396.00,,21123113.00,1273.00,21121840.00,,,0.00,,,,34365826.00,261345389.00,261345389.00,0.00,3483082.00,3529439.00,,4843.00,8228.00,10536.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",357442.00,246517987.00,0.00,246517987.00,,24653409.00,870.00,24651799.00,,,740.00,,,,42842613.00,335933166.00,335933166.00,0.00,3895121.00,3943465.00,,5704.00,9271.00,12140.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",348854.00,246901392.00,0.00,246901392.00,,24692611.00,744.00,24690139.00,,,1728.00,,,,39284142.00,305839011.00,305839011.00,0.00,4082374.00,3894584.00,,5779.00,9682.00,12385.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",384255.00,270877346.00,0.00,270877346.00,,27089870.00,1178.00,27087735.00,,,957.00,,,,43247986.00,328995047.00,328995047.00,0.00,4382807.00,3932689.00,,6223.00,10434.00,13390.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",424124.00,292967194.00,0.00,292967194.00,,29297549.00,816.00,29296719.00,,,13.00,,,,42326164.00,341210380.00,341210380.00,0.00,4540269.00,4590479.00,,6597.00,10813.00,13887.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",444330.00,314897023.00,0.00,314897023.00,,31490489.00,676.00,31489702.00,,,111.00,,,,48170705.00,366794146.00,366794146.00,0.00,4871298.00,4098491.00,,6943.00,11595.00,14856.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",447176.00,317299577.00,0.00,317299577.00,,31730777.00,721.00,31729958.00,,,99.00,,,,49877151.00,379773277.00,379773277.00,0.00,5045809.00,4524568.00,,7152.00,11950.00,15224.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",400721.00,288063365.00,0.00,288063365.00,,28807060.00,680.00,28806337.00,,,44.00,,,,47466311.00,361496930.00,361496930.00,0.00,4802184.00,4829964.00,,6651.00,11325.00,14278.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",477768.00,332196258.00,0.00,332196258.00,,33219723.00,85.00,33219626.00,,,13.00,,,,51928816.00,395493575.00,395493575.00,0.00,5253249.00,5265003.00,,7553.00,12464.00,15765.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",489009.00,323346574.00,0.00,323346574.00,,32335330.00,403.00,32334657.00,,,270.00,,,,51854728.00,394979410.00,394979410.00,0.00,5244882.00,5319006.00,,7949.00,12690.00,16217.00,
2015,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",510696.00,343627388.00,0.00,343627388.00,,34363536.00,286.00,34362739.00,,,512.00,,,,54846444.00,417668998.00,417668998.00,0.00,5547415.00,5637432.00,,8285.00,13435.00,17302.00,
2015,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",1,1,"F",56.00,9464.00,0.00,9464.00,,946.00,0.00,946.00,,,0.00,,,,5542.00,45968.00,45968.00,0.00,338.00,338.00,,2.00,1.00,2.00,
2015,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",1,1,"F",795.00,134355.00,0.00,134355.00,,13436.00,0.00,13436.00,,,0.00,,,,27710.00,229840.00,229840.00,0.00,1690.00,1690.00,,10.00,5.00,8.00,
2015,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",1,1,"F",631.00,106639.00,0.00,106639.00,,10664.00,0.00,10664.00,,,0.00,,,,23000.00,151424.00,151424.00,0.00,676.00,676.00,,4.00,3.00,5.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21856.00,1512770.00,0.00,1512770.00,,151277.00,0.00,151277.00,,,0.00,,,,449224.00,1925244.00,1925244.00,0.00,213916.00,249929.00,,3153.00,2189.00,2378.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",19871.00,1360552.00,0.00,1360552.00,,136055.00,0.00,136055.00,,,0.00,,,,409735.00,1765890.00,1765890.00,0.00,196210.00,224115.00,,2913.00,2039.00,2185.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",23125.00,1572905.00,0.00,1572905.00,,157291.00,0.00,157291.00,,,0.00,,,,464037.00,1988730.00,1988730.00,0.00,220970.00,245559.00,,3322.00,2325.00,2492.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",20650.00,1474637.00,0.00,1474637.00,,147464.00,0.00,147464.00,,,0.00,,,,480467.00,2059146.00,2059146.00,0.00,228794.00,246543.00,,3208.00,2246.00,2406.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",22163.00,1594396.00,0.00,1594396.00,,159440.00,0.00,159440.00,,,0.00,,,,521237.00,2233872.00,2233872.00,0.00,248208.00,264196.00,,3462.00,2423.00,2597.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21901.00,1591318.00,0.00,1591318.00,,159132.00,0.00,159132.00,,,0.00,,,,488492.00,2093535.00,2093535.00,0.00,232615.00,244232.00,,3242.00,2269.00,2432.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",23632.00,1711298.00,0.00,1711298.00,,171130.00,0.00,171130.00,,,0.00,,,,503261.00,2156832.00,2156832.00,0.00,239648.00,245952.00,,3347.00,2230.00,2398.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",20223.00,2086194.00,0.00,2086194.00,,208619.00,0.00,208619.00,,,0.00,,,,723074.00,3098889.00,3098889.00,0.00,344321.00,233678.00,,4825.00,4021.00,4825.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",18577.00,1305319.00,0.00,1305319.00,,130532.00,0.00,130532.00,,,0.00,,,,456265.00,1955421.00,1955421.00,0.00,217269.00,232488.00,,3068.00,1996.00,2149.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",9256.00,422100.00,0.00,422100.00,,42210.00,0.00,42210.00,,,0.00,,,,465545.00,1995192.00,1995192.00,0.00,221688.00,216920.00,,3350.00,2133.00,2317.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",19207.00,1346639.00,0.00,1346639.00,,134664.00,0.00,134664.00,,,0.00,,,,429967.00,2866444.00,2866444.00,0.00,204746.00,210419.00,,2953.00,1846.00,1994.00,
2015,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",22603.00,1593398.00,0.00,1593398.00,,159340.00,0.00,159340.00,,,0.00,,,,480134.00,2057715.00,2057715.00,0.00,228635.00,232763.00,,3311.00,2048.00,2214.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",4640.00,1024422.00,0.00,1024422.00,,102442.00,0.00,102442.00,,,0.00,,,,200741.00,1771216.00,1771216.00,0.00,220594.00,225148.00,,1048.00,1369.00,1750.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",3851.00,852716.00,0.00,852716.00,,85272.00,0.00,85272.00,,,0.00,,,,404231.00,1547296.00,1547296.00,0.00,193412.00,212690.00,,905.00,1194.00,1516.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",5465.00,1213001.00,0.00,1213001.00,,121300.00,0.00,121300.00,,,0.00,,,,245169.00,2155328.00,2155328.00,0.00,269416.00,305676.00,,1191.00,1699.00,2128.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",5560.00,1290767.00,0.00,1290767.00,,129077.00,0.00,129077.00,,,0.00,,,,246515.00,2167168.00,2167168.00,0.00,270896.00,288424.00,,1176.00,1661.00,2093.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6422.00,1476625.00,0.00,1476625.00,,147663.00,0.00,147663.00,,,0.00,,,,251195.00,2208304.00,2208304.00,0.00,276038.00,289008.00,,1207.00,1695.00,2131.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6212.00,1415086.00,0.00,1415086.00,,141509.00,0.00,141509.00,,,0.00,,,,255730.00,2248176.00,2248176.00,0.00,281022.00,294342.00,,1253.00,1723.00,2176.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7673.00,1759740.00,0.00,1759740.00,,175974.00,0.00,175974.00,,,0.00,,,,300803.00,2649704.00,2649704.00,0.00,331213.00,339690.00,,1473.00,2022.00,2575.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6582.00,1518948.00,0.00,1518948.00,,151895.00,0.00,151895.00,,,0.00,,,,260879.00,2293440.00,2293440.00,0.00,286680.00,294788.00,,1280.00,1752.00,2226.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6585.00,1498145.00,0.00,1498145.00,,149815.00,0.00,149815.00,,,0.00,,,,282978.00,2487656.00,2487656.00,0.00,310957.00,339366.00,,1384.00,1898.00,2416.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7128.00,1619333.00,0.00,1619333.00,,161933.00,0.00,161933.00,,,0.00,,,,291751.00,2564320.00,2564320.00,0.00,320540.00,332386.00,,1426.00,1959.00,2492.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6486.00,1481741.00,0.00,1481741.00,,148174.00,0.00,148174.00,,,0.00,,,,262504.00,2307728.00,2307728.00,0.00,288466.00,322140.00,,1278.00,1758.00,2238.00,
2015,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",5957.00,1380844.00,0.00,1380844.00,,138084.00,0.00,138084.00,,,0.00,,,,253292.00,2226744.00,2226744.00,0.00,278343.00,338528.00,,1226.00,1700.00,2160.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",69.00,2808.00,0.00,2808.00,,382.00,51.00,281.00,,,50.00,,,,1698.00,12760.00,12760.00,0.00,2552.00,0.00,,66.00,24.00,31.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",28.00,1161.00,0.00,1161.00,,174.00,32.00,116.00,,,26.00,,,,1127.00,8289.00,8289.00,0.00,1687.00,0.00,,43.00,14.00,18.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",81.00,3374.00,0.00,3374.00,,424.00,22.00,337.00,,,64.00,,,,1961.00,14309.00,14309.00,0.00,2829.00,0.00,,71.00,27.00,34.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",182.00,7435.00,0.00,7435.00,,898.00,78.00,744.00,,,77.00,,,,3600.00,26365.00,26365.00,0.00,5089.00,0.00,,128.00,45.00,58.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",285.00,11668.00,0.00,11668.00,,1410.00,151.00,1167.00,,,92.00,,,,5225.00,38078.00,38078.00,0.00,7338.00,0.00,,182.00,64.00,83.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",672.00,27635.00,0.00,27635.00,,3057.00,199.00,2764.00,,,95.00,,,,10415.00,71673.00,71673.00,0.00,12581.00,0.00,,310.00,107.00,138.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",919.00,37894.00,0.00,37894.00,,4019.00,130.00,3789.00,,,100.00,,,,12361.00,83876.00,83876.00,0.00,14758.00,0.00,,364.00,126.00,162.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",959.00,39539.00,0.00,39539.00,,4253.00,191.00,3954.00,,,109.00,,,,13314.00,89309.00,89309.00,0.00,15123.00,0.00,,369.00,129.00,166.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",343.00,13988.00,0.00,13988.00,,1587.00,92.00,1399.00,,,96.00,,,,5251.00,36823.00,36823.00,0.00,6643.00,0.00,,166.00,57.00,74.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",231.00,9594.00,0.00,9594.00,,1235.00,117.00,959.00,,,158.00,,,,3918.00,29026.00,29026.00,0.00,5674.00,0.00,,143.00,50.00,64.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",170.00,7064.00,0.00,7064.00,,1142.00,176.00,706.00,,,260.00,,,,3137.00,21022.00,21022.00,0.00,3870.00,0.00,,97.00,35.00,44.00,
2015,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",180.00,7409.00,0.00,7409.00,,1235.00,204.00,741.00,,,290.00,,,,2993.00,21400.00,21400.00,0.00,4034.00,0.00,,100.00,37.00,47.00,
2015,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Charter Air Transport, Inc.",1,6,"F",1777.00,301412.00,0.00,301412.00,,30141.00,0.00,30141.00,,,0.00,,,,110595.00,1036830.00,1036830.00,0.00,34561.00,35680.00,,197.00,150.00,194.00,
2015,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Charter Air Transport, Inc.",1,6,"F",2190.00,494598.00,0.00,494598.00,,49460.00,0.00,49460.00,,,0.00,,,,149781.00,1358928.00,1358928.00,0.00,50290.00,29135.00,,224.00,206.00,263.00,
2015,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Charter Air Transport, Inc.",1,6,"F",1518.00,233352.00,0.00,233352.00,,23335.00,0.00,23335.00,,,0.00,,,,103171.00,967230.00,967230.00,0.00,32241.00,32883.00,,178.00,144.00,185.00,
2015,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",1979.00,326897.00,0.00,326897.00,,32690.00,0.00,32690.00,,,0.00,,,,104522.00,979890.00,979890.00,0.00,32663.00,32877.00,,184.00,144.00,194.00,
2015,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",2959.00,581797.00,0.00,581797.00,,58180.00,0.00,58180.00,,,0.00,,,,128915.00,1208580.00,1208580.00,0.00,40286.00,40286.00,,215.00,174.00,225.00,
