"YEAR","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","SERVICE_CLASS","REV_PAX_ENP_110","REV_PAX_MILES_140","REV_PAX_MILES_COACH","REV_PAX_MILES_FIRST","NON_REV_PAX_MILES","REV_TON_MILES_240","REV_TON_MILES_FREIGHT_247","REV_TON_MILES_PAX_241","REV_TON_MILES_USPR_MAIL","REV_TON_MILES_USNONPR_MAIL","REV_TON_MILES_MAIL_249","REV_TON_MILES_FOREIGN_MAIL","REV_TON_MILES_EXPRESS_MAIL","NON_REV_TON_MILES","AVL_TON_MILES_280","AVL_SEAT_MILES_320","AVL_SEAT_MILES_FIRST","AVL_SEAT_MILES_COACH","REV_ACRFT_MILES_FLOWN_410","REV_ACRFT_MILES_SCH_430","REV_ACRFT_MILES_SCH_COMPLETED","REV_ACRFT_DEP_PERF_510","REV_ACRFT_HRS_AIRBORNE_610","ACRFT_HRS_RAMPTORAMP_630",
2014,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",911.00,26474.00,0.00,26474.00,,3298.00,375.00,2647.00,,,275.00,,,,8864.00,75702.00,75702.00,0.00,11831.00,0.00,,577.00,144.00,182.00,
2014,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",1044.00,37654.00,0.00,37654.00,,4456.00,454.00,3765.00,,,237.00,,,,11448.00,95576.00,95576.00,0.00,14422.00,0.00,,674.00,172.00,217.00,
2014,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",1432.00,57185.00,0.00,57185.00,,6813.00,895.00,5719.00,,,200.00,,,,16548.00,136758.00,136758.00,0.00,20355.00,0.00,,862.00,238.00,295.00,
2014,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",1412.00,50799.00,0.00,50799.00,,5987.00,619.00,5080.00,,,288.00,,,,14037.00,117044.00,117044.00,0.00,17796.00,0.00,,773.00,206.00,258.00,
2014,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",667.00,22505.00,0.00,22505.00,,2744.00,316.00,2251.00,,,178.00,,,,7430.00,63110.00,63110.00,0.00,9977.00,0.00,,459.00,111.00,142.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1644.00,313390.00,0.00,313390.00,,31339.00,0.00,31339.00,,,0.00,,,,103951.00,484208.00,484208.00,0.00,60526.00,60526.00,,327.00,268.00,327.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1001.00,201041.00,0.00,201041.00,,20104.00,0.00,20104.00,,,0.00,,,,101024.00,471648.00,471648.00,0.00,59565.00,59565.00,,303.00,255.00,306.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1001.00,195011.00,0.00,195011.00,,19501.00,0.00,19501.00,,,0.00,,,,99698.00,465216.00,465216.00,0.00,58761.00,58761.00,,303.00,255.00,306.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1465.00,287324.00,0.00,287324.00,,28732.00,0.00,28732.00,,,0.00,,,,99692.00,518886.00,518886.00,0.00,57894.00,57894.00,,303.00,246.00,293.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",273.00,257679.00,0.00,257679.00,,25768.00,0.00,25768.00,,,0.00,,,,85098.00,416496.00,416496.00,0.00,52062.00,52062.00,,273.00,226.00,274.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1156.00,223090.00,0.00,223090.00,,22309.00,0.00,22309.00,,,0.00,,,,67415.00,351360.00,351360.00,0.00,43920.00,43920.00,,232.00,189.00,230.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1962.00,372692.00,0.00,372692.00,,37269.00,0.00,37269.00,,,0.00,,,,113299.00,527448.00,527448.00,0.00,65931.00,65931.00,,351.00,292.00,363.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2116.00,397562.00,0.00,397562.00,,39756.00,0.00,39756.00,,,0.00,,,,197898.00,623523.00,623523.00,0.00,70367.00,70367.00,,374.00,303.00,376.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",620.00,121517.00,0.00,121517.00,,12152.00,0.00,12152.00,,,0.00,,,,78497.00,213256.00,213256.00,0.00,26634.00,26634.00,,135.00,113.00,138.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",758.00,146159.00,0.00,146159.00,,14616.00,0.00,14616.00,,,0.00,,,,111480.00,334440.00,334440.00,0.00,37160.00,37160.00,,193.00,153.00,186.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1447.00,285349.00,0.00,285349.00,,28535.00,0.00,28535.00,,,0.00,,,,192958.00,579997.00,579997.00,0.00,64485.00,64485.00,,337.00,278.00,338.00,
2014,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1874.00,365502.00,0.00,365502.00,,36550.00,0.00,36550.00,,,0.00,,,,130698.00,681903.00,681903.00,0.00,75767.00,75767.00,,399.00,321.00,391.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",547.00,15156.00,0.00,15156.00,,2045.00,140.00,1516.00,,,389.00,,,,6213.00,58146.00,58146.00,0.00,9691.00,0.00,,347.00,125.00,140.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",397.00,11012.00,0.00,11012.00,,1578.00,209.00,1101.00,,,268.00,,,,4889.00,44118.00,44118.00,0.00,7353.00,0.00,,260.00,94.00,106.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",628.00,21285.00,0.00,21285.00,,2617.00,351.00,2129.00,,,137.00,,,,7007.00,65712.00,65712.00,0.00,10952.00,0.00,,383.00,140.00,157.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",892.00,33431.00,0.00,33431.00,,4082.00,523.00,3343.00,,,216.00,,,,10294.00,96654.00,96654.00,0.00,16109.00,0.00,,535.00,201.00,224.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1074.00,42292.00,0.00,42292.00,,4746.00,362.00,4229.00,,,155.00,,,,12607.00,120927.00,120927.00,0.00,20574.00,0.00,,672.00,252.00,281.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1787.00,77781.00,0.00,77781.00,,8441.00,508.00,7778.00,,,155.00,,,,19954.00,195129.00,195129.00,0.00,33113.00,0.00,,888.00,386.00,423.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",2662.00,116434.00,0.00,116434.00,,12415.00,484.00,11643.00,,,288.00,,,,26211.00,255615.00,255615.00,0.00,43779.00,0.00,,1146.00,509.00,557.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",2673.00,113385.00,0.00,113385.00,,11843.00,351.00,11339.00,,,154.00,,,,25767.00,252903.00,252903.00,0.00,43552.00,0.00,,1150.00,513.00,560.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1204.00,45141.00,0.00,45141.00,,4916.00,241.00,4514.00,,,161.00,,,,11563.00,112290.00,112290.00,0.00,18754.00,0.00,,579.00,232.00,256.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",788.00,26887.00,0.00,26887.00,,3524.00,465.00,2689.00,,,371.00,,,,8447.00,78432.00,78432.00,0.00,13072.00,0.00,,442.00,167.00,187.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",695.00,25173.00,0.00,25173.00,,3053.00,300.00,2517.00,,,236.00,,,,7997.00,74616.00,74616.00,0.00,12436.00,0.00,,406.00,159.00,176.00,
2014,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",378.00,12066.00,0.00,12066.00,,1752.00,185.00,1207.00,,,360.00,,,,5362.00,49236.00,49236.00,0.00,8206.00,0.00,,292.00,109.00,122.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",301386.00,225038882.00,0.00,225038882.00,,22504130.00,242.00,22503888.00,,,0.00,,,,39827308.00,302764546.00,302764546.00,0.00,4040763.00,4171240.00,,5408.00,9806.00,12415.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",276825.00,202338344.00,0.00,202338344.00,,20233985.00,150.00,20233834.00,,,0.00,,,,34061433.00,259112754.00,259112754.00,0.00,3449731.00,3672252.00,,4685.00,8410.00,10646.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",353680.00,256406299.00,0.00,256406299.00,,25640803.00,173.00,25640630.00,,,0.00,,,,41317790.00,314049952.00,314049952.00,0.00,4193676.00,4271997.00,,5736.00,10092.00,12700.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",341291.00,240582392.00,0.00,240582392.00,,24058312.00,73.00,24058239.00,,,0.00,,,,38932622.00,295972478.00,295972478.00,0.00,3949774.00,3988125.00,,5592.00,9533.00,12041.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",336047.00,241660356.00,0.00,241660356.00,,24166310.00,274.00,24166036.00,,,0.00,,,,38800320.00,294974659.00,294974659.00,0.00,3935347.00,4039519.00,,5461.00,9410.00,11910.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",353638.00,256780576.00,0.00,256780576.00,,25678195.00,137.00,25678058.00,,,0.00,,,,39958015.00,303825358.00,303825358.00,0.00,4053087.00,4150569.00,,5588.00,9687.00,12362.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",375419.00,276684080.00,0.00,276684080.00,,27668447.00,39.00,27668408.00,,,0.00,,,,41834305.00,317991329.00,317991329.00,0.00,4246106.00,4310707.00,,5797.00,10001.00,12803.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",373795.00,265935195.00,0.00,265935195.00,,26593705.00,186.00,26593520.00,,,0.00,,,,41500712.00,315486993.00,315486993.00,0.00,4209407.00,4237164.00,,5880.00,9975.00,12727.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",323698.00,225602401.00,0.00,225602401.00,,22560348.00,108.00,22560240.00,,,0.00,,,,37616310.00,286071148.00,286071148.00,0.00,3813721.00,3840403.00,,5464.00,9064.00,11490.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",350052.00,251509068.00,0.00,251509068.00,,25151211.00,304.00,25150907.00,,,0.00,,,,40587179.00,308382983.00,308382983.00,0.00,4118298.00,4154896.00,,5788.00,9831.00,12362.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",309777.00,218356727.00,0.00,218356727.00,,21836309.00,636.00,21835673.00,,,0.00,,,,37018893.00,281285167.00,281285167.00,0.00,3755291.00,3806148.00,,5332.00,9012.00,11545.00,
2014,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",325828.00,235835539.00,0.00,235835539.00,,23583918.00,364.00,23583554.00,,,0.00,,,,38598965.00,293693459.00,293693459.00,0.00,3910046.00,3959863.00,,5474.00,9486.00,12138.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",7070.00,3148096.00,0.00,3148096.00,,314810.00,0.00,314810.00,,,0.00,,,,508041.00,3923700.00,3923700.00,0.00,26158.00,26158.00,,59.00,70.00,85.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",5183.00,2195227.00,0.00,2195227.00,,219523.00,0.00,219523.00,,,0.00,,,,363264.00,2823000.00,2823000.00,0.00,18820.00,18820.00,,44.00,52.00,63.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",5360.00,2210014.00,0.00,2210014.00,,221001.00,0.00,221001.00,,,0.00,,,,346138.00,2726120.00,2726120.00,0.00,18568.00,18568.00,,45.00,52.00,63.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",5075.00,2141650.00,0.00,2141650.00,,214165.00,0.00,214165.00,,,0.00,,,,290612.00,2410464.00,2410464.00,0.00,17724.00,17724.00,,42.00,50.00,60.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",5286.00,2230692.00,0.00,2230692.00,,223069.00,0.00,223069.00,,,0.00,,,,290612.00,2410464.00,2410464.00,0.00,17724.00,17724.00,,42.00,48.00,59.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",5024.00,1163322.00,0.00,1163322.00,,116332.00,0.00,116332.00,,,0.00,,,,273057.00,2064692.00,2064692.00,0.00,13627.00,13627.00,,61.00,41.00,59.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",16768.00,7029553.00,0.00,7029553.00,,702955.00,0.00,702955.00,,,0.00,,,,1650827.00,13079524.00,13079524.00,0.00,89923.00,89923.00,,227.00,249.00,326.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",20982.00,9540417.00,0.00,9540417.00,,954042.00,0.00,954042.00,,,0.00,,,,2650484.00,21213560.00,21213560.00,0.00,148126.00,148126.00,,331.00,401.00,508.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",15713.00,7248899.00,0.00,7248899.00,,724890.00,0.00,724890.00,,,0.00,,,,2093797.00,16991948.00,16991948.00,0.00,121119.00,121119.00,,255.00,322.00,409.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",1884.00,318396.00,0.00,318396.00,,31840.00,0.00,31840.00,,,0.00,,,,72046.00,597584.00,597584.00,0.00,4394.00,4394.00,,26.00,15.00,23.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",1045.00,176883.00,0.00,176883.00,,17688.00,0.00,17688.00,,,0.00,,,,38860.00,322320.00,322320.00,0.00,2370.00,2370.00,,14.00,7.00,11.00,
2014,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",668.00,112892.00,0.00,112892.00,,11289.00,0.00,11289.00,,,0.00,,,,16626.00,137904.00,137904.00,0.00,1014.00,1014.00,,6.00,3.00,5.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21135.00,1510736.00,0.00,1510736.00,,151074.00,0.00,151074.00,,,0.00,,,,409532.00,1755135.00,1755135.00,0.00,195015.00,204491.00,,2788.00,1805.00,1977.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",19773.00,1409418.00,0.00,1409418.00,,140942.00,0.00,140942.00,,,0.00,,,,384479.00,1647765.00,1647765.00,0.00,183085.00,188423.00,,2641.00,1707.00,1869.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",22606.00,1598463.00,0.00,1598463.00,,159846.00,0.00,159846.00,,,0.00,,,,449751.00,1927503.00,1927503.00,0.00,214167.00,221955.00,,3077.00,1997.00,2187.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",20300.00,1456049.00,0.00,1456049.00,,145605.00,0.00,145605.00,,,0.00,,,,455274.00,1951173.00,1951173.00,0.00,216797.00,241765.00,,3065.00,2023.00,2211.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21794.00,1560915.00,0.00,1560915.00,,156092.00,0.00,156092.00,,,0.00,,,,467769.00,2004723.00,2004723.00,0.00,222747.00,245470.00,,3125.00,2061.00,2253.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21778.00,1569596.00,0.00,1569596.00,,156960.00,0.00,156960.00,,,0.00,,,,449984.00,1928502.00,1928502.00,0.00,214278.00,224286.00,,3008.00,1983.00,2168.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",22001.00,1588991.00,0.00,1588991.00,,158899.00,0.00,158899.00,,,0.00,,,,498668.00,2137149.00,2137149.00,0.00,237461.00,246130.00,,3329.00,2233.00,2439.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",18070.00,1301891.00,0.00,1301891.00,,130189.00,0.00,130189.00,,,0.00,,,,457708.00,1961604.00,1961604.00,0.00,217956.00,249820.00,,3024.00,2010.00,2197.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",18400.00,1292388.00,0.00,1292388.00,,129239.00,0.00,129239.00,,,0.00,,,,436346.00,1870056.00,1870056.00,0.00,207784.00,242613.00,,2969.00,1976.00,2159.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",20315.00,1425422.00,0.00,1425422.00,,142542.00,0.00,142542.00,,,0.00,,,,447504.00,1917873.00,1917873.00,0.00,213097.00,238110.00,,3077.00,2012.00,2201.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",20766.00,1414642.00,0.00,1414642.00,,141464.00,0.00,141464.00,,,0.00,,,,406104.00,1740447.00,1740447.00,0.00,193383.00,217812.00,,2885.00,1995.00,2169.00,
2014,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21154.00,1453873.00,0.00,1453873.00,,145387.00,0.00,145387.00,,,0.00,,,,422073.00,1808883.00,1808883.00,0.00,200987.00,223803.00,,2992.00,2069.00,2249.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",2218.00,370576.00,0.00,370576.00,,37058.00,0.00,37058.00,,,0.00,,,,97290.00,852272.00,852272.00,0.00,110170.00,112948.00,,692.00,713.00,860.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",2169.00,358367.00,0.00,358367.00,,35837.00,0.00,35837.00,,,0.00,,,,97290.00,760232.00,760232.00,0.00,95029.00,100984.00,,599.00,616.00,743.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",2691.00,446482.00,0.00,446482.00,,44648.00,0.00,44648.00,,,0.00,,,,96344.00,846976.00,846976.00,0.00,105872.00,108936.00,,664.00,685.00,826.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",3036.00,505487.00,0.00,505487.00,,50549.00,0.00,50549.00,,,0.00,,,,98531.00,866208.00,866208.00,0.00,108276.00,108808.00,,680.00,701.00,845.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",3221.00,540180.00,0.00,540180.00,,54018.00,0.00,54018.00,,,0.00,,,,100171.00,877392.00,877392.00,0.00,110078.00,110702.00,,692.00,712.00,859.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",3224.00,539040.00,0.00,539040.00,,53904.00,0.00,53904.00,,,0.00,,,,96667.00,849824.00,849824.00,0.00,106228.00,106914.00,,668.00,688.00,830.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",4190.00,809855.00,0.00,809855.00,,80986.00,0.00,80986.00,,,0.00,,,,141312.00,1201472.00,1201472.00,0.00,156904.00,156904.00,,842.00,976.00,1212.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",4331.00,877060.00,0.00,877060.00,,87706.00,0.00,87706.00,,,0.00,,,,146213.00,1285392.00,1285392.00,0.00,160674.00,161340.00,,842.00,994.00,1239.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",3768.00,765453.00,0.00,765453.00,,76545.00,0.00,76545.00,,,0.00,,,,142087.00,1249104.00,1249104.00,0.00,156138.00,159424.00,,814.00,963.00,1203.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",3343.00,706756.00,0.00,706756.00,,70676.00,0.00,70676.00,,,0.00,,,,153240.00,1299744.00,1299744.00,0.00,162468.00,162468.00,,870.00,996.00,1246.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",3950.00,799247.00,0.00,799247.00,,79925.00,0.00,79925.00,,,0.00,,,,158111.00,1389984.00,1389984.00,0.00,173748.00,176944.00,,875.00,1077.00,1357.00,
2014,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",5029.00,1082050.00,0.00,1082050.00,,108205.00,0.00,108205.00,,,0.00,,,,463198.00,1775312.00,1775312.00,0.00,221626.00,224610.00,,1057.00,1374.00,1756.00,
2014,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",187.00,18260.00,0.00,18260.00,,2516.00,327.00,1826.00,,,363.00,,,,7507.00,44612.00,44612.00,0.00,5758.00,0.00,,63.00,44.00,50.00,
2014,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",211.00,20678.00,0.00,20678.00,,2798.00,336.00,2068.00,,,394.00,,,,8203.00,49315.00,49315.00,0.00,6459.00,0.00,,72.00,46.00,53.00,
2014,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",212.00,20709.00,0.00,20709.00,,2769.00,364.00,2071.00,,,333.00,,,,8903.00,51872.00,51872.00,0.00,6402.00,0.00,,70.00,46.00,53.00,
