"YEAR","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","SERVICE_CLASS","REV_PAX_ENP_110","REV_PAX_MILES_140","REV_PAX_MILES_COACH","REV_PAX_MILES_FIRST","NON_REV_PAX_MILES","REV_TON_MILES_240","REV_TON_MILES_FREIGHT_247","REV_TON_MILES_PAX_241","REV_TON_MILES_USPR_MAIL","REV_TON_MILES_USNONPR_MAIL","REV_TON_MILES_MAIL_249","REV_TON_MILES_FOREIGN_MAIL","REV_TON_MILES_EXPRESS_MAIL","NON_REV_TON_MILES","AVL_TON_MILES_280","AVL_SEAT_MILES_320","AVL_SEAT_MILES_FIRST","AVL_SEAT_MILES_COACH","REV_ACRFT_MILES_FLOWN_410","REV_ACRFT_MILES_SCH_430","REV_ACRFT_MILES_SCH_COMPLETED","REV_ACRFT_DEP_PERF_510","REV_ACRFT_HRS_AIRBORNE_610","ACRFT_HRS_RAMPTORAMP_630",
2011,"VX","Virgin America","D","VX","Virgin America",2,2,"F",469436.00,741945368.00,0.00,741945368.00,,74194537.00,0.00,74194537.00,,,0.00,,,,118063659.00,891929653.00,891929653.00,0.00,6323414.00,6332272.00,,4045.00,13755.00,15192.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",369.00,11716.00,0.00,11716.00,,1867.00,145.00,1172.00,,,550.00,,,,5506.00,55028.00,55028.00,0.00,9150.00,0.00,,385.00,82.00,108.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",370.00,13738.00,0.00,13738.00,,2106.00,221.00,1374.00,,,511.00,,,,5722.00,57100.00,57100.00,0.00,9438.00,0.00,,392.00,88.00,115.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",494.00,17248.00,0.00,17248.00,,2482.00,167.00,1725.00,,,590.00,,,,7200.00,71998.00,71998.00,0.00,11925.00,0.00,,483.00,109.00,142.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",657.00,23193.00,0.00,23193.00,,3342.00,407.00,2319.00,,,617.00,,,,8625.00,86254.00,86254.00,0.00,14297.00,0.00,,576.00,130.00,169.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",977.00,36350.00,0.00,36350.00,,4565.00,310.00,3635.00,,,620.00,,,,12942.00,129192.00,129192.00,0.00,20796.00,0.00,,808.00,227.00,281.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",1117.00,46672.00,0.00,46672.00,,5743.00,433.00,4667.00,,,643.00,,,,14350.00,143074.00,143074.00,0.00,22373.00,0.00,,841.00,249.00,305.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",1390.00,58665.00,0.00,58665.00,,7182.00,692.00,5867.00,,,623.00,,,,14942.00,148838.00,148838.00,0.00,22423.00,0.00,,879.00,230.00,288.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",1597.00,66341.00,0.00,66341.00,,7967.00,674.00,6634.00,,,659.00,,,,15200.00,150776.00,150776.00,0.00,22684.00,0.00,,919.00,224.00,285.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",537.00,20072.00,0.00,20072.00,,2701.00,161.00,2007.00,,,533.00,,,,6195.00,61678.00,61678.00,0.00,9587.00,0.00,,413.00,100.00,128.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",872.00,32833.00,0.00,32833.00,,4238.00,311.00,3283.00,,,644.00,,,,10925.00,109246.00,109246.00,0.00,17647.00,0.00,,673.00,167.00,212.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",592.00,21202.00,0.00,21202.00,,2945.00,219.00,2120.00,,,606.00,,,,7327.00,73270.00,73270.00,0.00,11691.00,0.00,,458.00,109.00,140.00,
2011,"Z3Q","PM Air, LLC","D","Z3","PM Air, LLC",1,5,"F",404.00,14307.00,0.00,14307.00,,2384.00,223.00,1431.00,,,730.00,,,,6037.00,60370.00,60370.00,0.00,9507.00,0.00,,391.00,92.00,118.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",17.00,1054.00,0.00,1054.00,,105.00,0.00,105.00,,,0.00,,,,422.00,3224.00,3224.00,0.00,992.00,0.00,,16.00,7.00,8.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",5.00,310.00,0.00,310.00,,31.00,0.00,31.00,,,0.00,,,,397.00,2976.00,2976.00,0.00,992.00,0.00,,16.00,7.00,8.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",18.00,1116.00,0.00,1116.00,,112.00,0.00,112.00,,,0.00,,,,422.00,3224.00,3224.00,0.00,992.00,0.00,,16.00,11.00,15.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",23.00,1426.00,0.00,1426.00,,143.00,0.00,143.00,,,0.00,,,,397.00,2976.00,2976.00,0.00,992.00,0.00,,16.00,7.00,9.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",33.00,2046.00,0.00,2046.00,,205.00,0.00,205.00,,,0.00,,,,347.00,3100.00,3100.00,0.00,868.00,0.00,,14.00,6.00,9.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",38.00,2356.00,0.00,2356.00,,236.00,0.00,236.00,,,0.00,,,,521.00,4216.00,4216.00,0.00,992.00,0.00,,16.00,8.00,11.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",36.00,2232.00,0.00,2232.00,,223.00,0.00,223.00,,,0.00,,,,496.00,3844.00,3844.00,0.00,1116.00,0.00,,18.00,15.00,18.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",44.00,2728.00,0.00,2728.00,,273.00,0.00,273.00,,,0.00,,,,570.00,4712.00,4712.00,0.00,992.00,0.00,,16.00,14.00,16.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",38.00,2356.00,0.00,2356.00,,236.00,0.00,236.00,,,0.00,,,,546.00,5580.00,5580.00,0.00,1116.00,0.00,,18.00,13.00,17.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",12.00,744.00,0.00,744.00,,74.00,0.00,74.00,,,0.00,,,,248.00,1860.00,1860.00,0.00,620.00,0.00,,10.00,10.00,10.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",17.00,1054.00,0.00,1054.00,,105.00,0.00,105.00,,,0.00,,,,298.00,2356.00,2356.00,0.00,620.00,0.00,,10.00,6.00,9.00,
2011,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",29.00,1798.00,0.00,1798.00,,180.00,0.00,180.00,,,0.00,,,,446.00,3472.00,3472.00,0.00,992.00,0.00,,16.00,6.00,10.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",738.00,155718.00,0.00,155718.00,,15572.00,0.00,15572.00,,,0.00,,,,45861.00,221128.00,221128.00,0.00,27641.00,27641.00,,131.00,161.00,182.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",736.00,155296.00,0.00,155296.00,,15530.00,0.00,15530.00,,,0.00,,,,43550.00,211000.00,211000.00,0.00,26375.00,26375.00,,125.00,160.00,180.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",670.00,137472.00,0.00,137472.00,,13747.00,0.00,13747.00,,,0.00,,,,41257.00,198960.00,198960.00,0.00,24870.00,24870.00,,121.00,142.00,179.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",549.00,113779.00,0.00,113779.00,,11378.00,0.00,11378.00,,,0.00,,,,39853.00,190112.00,190112.00,0.00,23764.00,23764.00,,114.00,126.00,159.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",185.00,35795.00,0.00,35795.00,,3580.00,0.00,3580.00,,,0.00,,,,11536.00,55584.00,55584.00,0.00,6948.00,6948.00,,36.00,41.00,49.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",207.00,38583.00,0.00,38583.00,,3858.00,0.00,3858.00,,,0.00,,,,12545.00,60080.00,60080.00,0.00,7510.00,7510.00,,41.00,41.00,53.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",346.00,61769.00,0.00,61769.00,,6177.00,0.00,6177.00,,,0.00,,,,17610.00,84696.00,84696.00,0.00,10587.00,10587.00,,60.00,61.00,74.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",627.00,115095.00,0.00,115095.00,,11510.00,0.00,11510.00,,,0.00,,,,33592.00,162208.00,162208.00,0.00,20276.00,20276.00,,112.00,119.00,144.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",244.00,46359.00,0.00,46359.00,,4636.00,0.00,4636.00,,,0.00,,,,15258.00,73136.00,73136.00,0.00,9142.00,18815.00,,49.00,52.00,64.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",16.00,29600.00,0.00,29600.00,,2960.00,0.00,2960.00,,,0.00,,,,9944.00,47936.00,47936.00,0.00,5992.00,15384.00,,31.00,35.00,41.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",819.00,169577.00,0.00,169577.00,,16958.00,0.00,16958.00,,,0.00,,,,53635.00,253872.00,253872.00,0.00,31734.00,21024.00,,154.00,157.00,202.00,
2011,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",704.00,142074.00,0.00,142074.00,,14207.00,0.00,14207.00,,,0.00,,,,50750.00,240824.00,240824.00,0.00,30103.00,21152.00,,153.00,157.00,182.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",539.00,17026.00,0.00,17026.00,,2621.00,370.00,1703.00,,,548.00,,,,7468.00,65496.00,65496.00,0.00,10916.00,0.00,,361.00,138.00,165.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",486.00,16345.00,0.00,16345.00,,2423.00,264.00,1635.00,,,524.00,,,,7056.00,62682.00,62682.00,0.00,10447.00,0.00,,332.00,132.00,147.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",750.00,25463.00,0.00,25463.00,,3507.00,417.00,2546.00,,,544.00,,,,9444.00,84834.00,84834.00,0.00,14139.00,0.00,,448.00,179.00,198.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1102.00,43956.00,0.00,43956.00,,5783.00,735.00,4396.00,,,652.00,,,,14539.00,131604.00,131604.00,0.00,21934.00,0.00,,643.00,262.00,289.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1296.00,52778.00,0.00,52778.00,,6237.00,384.00,5278.00,,,575.00,,,,16295.00,153360.00,153360.00,0.00,25560.00,0.00,,726.00,303.00,334.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1871.00,80403.00,0.00,80403.00,,9190.00,467.00,8040.00,,,682.00,,,,21910.00,207612.00,207612.00,0.00,34602.00,0.00,,924.00,402.00,439.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",2563.00,110716.00,0.00,110716.00,,12073.00,401.00,11072.00,,,601.00,,,,27913.00,269112.00,269112.00,0.00,44852.00,0.00,,1159.00,521.00,569.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",2674.00,116297.00,0.00,116297.00,,12768.00,428.00,11630.00,,,710.00,,,,28151.00,271800.00,271800.00,0.00,45300.00,0.00,,1162.00,522.00,570.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",922.00,35395.00,0.00,35395.00,,4441.00,253.00,3540.00,,,649.00,,,,11061.00,101586.00,101586.00,0.00,16931.00,0.00,,507.00,211.00,232.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",644.00,22576.00,0.00,22576.00,,3185.00,271.00,2258.00,,,656.00,,,,8944.00,80190.00,80190.00,0.00,13365.00,0.00,,425.00,167.00,185.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",546.00,18843.00,0.00,18843.00,,2643.00,119.00,1884.00,,,640.00,,,,7523.00,67644.00,67644.00,0.00,11274.00,0.00,,367.00,143.00,159.00,
2011,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",406.00,12028.00,0.00,12028.00,,2111.00,131.00,1203.00,,,777.00,,,,6251.00,57432.00,57432.00,0.00,9572.00,0.00,,311.00,125.00,138.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",244988.00,172516078.00,0.00,172516078.00,,17252114.00,491.00,17251608.00,,,15.00,,,,32813660.00,250781115.00,250781115.00,0.00,3300177.00,3384575.00,,4772.00,8204.00,10621.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",219462.00,153776437.00,0.00,153776437.00,,15378312.00,668.00,15377644.00,,,0.00,,,,29160095.00,222881648.00,222881648.00,0.00,2932726.00,3115001.00,,4215.00,7305.00,9261.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",303148.00,222317600.00,0.00,222317600.00,,22232153.00,393.00,22231760.00,,,0.00,,,,37165999.00,284067194.00,284067194.00,0.00,3737906.00,3763070.00,,5137.00,9205.00,11398.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",284209.00,211265199.00,0.00,211265199.00,,21126721.00,202.00,21126520.00,,,0.00,,,,35752850.00,273242151.00,273242151.00,0.00,3595781.00,3632062.00,,4939.00,8845.00,10933.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",313648.00,234993416.00,0.00,234993416.00,,23499823.00,480.00,23499342.00,,,2.00,,,,38035137.00,290530762.00,290530762.00,0.00,3825318.00,3893684.00,,5185.00,9343.00,11530.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",332586.00,245719697.00,0.00,245719697.00,,24572058.00,88.00,24571970.00,,,0.00,,,,38199913.00,291701691.00,291701691.00,0.00,3851777.00,3889280.00,,5331.00,9364.00,11708.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",357383.00,261838984.00,0.00,261838984.00,,26184085.00,185.00,26183898.00,,,1.00,,,,40254377.00,307253664.00,307253664.00,0.00,4062094.00,4116150.00,,5735.00,9788.00,12284.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",335840.00,250687320.00,0.00,250687320.00,,25068915.00,183.00,25068732.00,,,0.00,,,,39877017.00,304347684.00,304347684.00,0.00,4023671.00,4083369.00,,5560.00,9662.00,12024.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",306328.00,229669061.00,0.00,229669061.00,,22967272.00,365.00,22966906.00,,,1.00,,,,37785828.00,288469631.00,288469631.00,0.00,3809559.00,3817892.00,,5146.00,9089.00,11169.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",315212.00,238423987.00,0.00,238423987.00,,23842522.00,121.00,23842399.00,,,3.00,,,,38687587.00,295276298.00,295276298.00,0.00,3906288.00,3947048.00,,5169.00,9346.00,11390.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",295577.00,223524770.00,0.00,223524770.00,,22352778.00,293.00,22352477.00,,,8.00,,,,37051753.00,282763089.00,282763089.00,0.00,3741863.00,3751642.00,,4983.00,9044.00,11072.00,
2011,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",298631.00,220959142.00,0.00,220959142.00,,22096213.00,293.00,22095914.00,,,6.00,,,,38032093.00,289999607.00,289999607.00,0.00,3841686.00,3845383.00,,5198.00,9338.00,11478.00,
2011,"L3","Lynx Aviation d/b/a Frontier Airlines","D","L3","Lynx Aviation d/b/a Frontier Airlines",1,1,"F",26046.00,5119205.00,0.00,5119205.00,,511921.00,0.00,511921.00,,,0.00,,,,950014.00,8034402.00,8034402.00,0.00,108573.00,112199.00,,555.00,384.00,565.00,
2011,"L3","Lynx Aviation d/b/a Frontier Airlines","D","L3","Lynx Aviation d/b/a Frontier Airlines",1,1,"F",23410.00,4740879.00,0.00,4740879.00,,474088.00,0.00,474088.00,,,0.00,,,,893821.00,7559174.00,7559174.00,0.00,102151.00,110604.00,,509.00,356.00,514.00,
2011,"L3","Lynx Aviation d/b/a Frontier Airlines","D","L3","Lynx Aviation d/b/a Frontier Airlines",1,1,"F",24552.00,4706124.00,0.00,4706124.00,,470612.00,0.00,470612.00,,,0.00,,,,821914.00,6951042.00,6951042.00,0.00,93933.00,100401.00,,495.00,335.00,493.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",5703.00,2884520.00,0.00,2884520.00,,288452.00,0.00,288452.00,,,0.00,,,,717409.00,5746568.00,5746568.00,0.00,64271.00,64271.00,,147.00,226.00,266.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",5520.00,2537231.00,0.00,2537231.00,,253723.00,0.00,253723.00,,,0.00,,,,494012.00,3910916.00,3910916.00,0.00,52688.00,52688.00,,136.00,194.00,232.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",7844.00,3550763.00,0.00,3550763.00,,355076.00,0.00,355076.00,,,0.00,,,,704465.00,5524076.00,5524076.00,0.00,70046.00,70046.00,,186.00,251.00,309.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",33292.00,13704466.00,0.00,13704466.00,,1370447.00,0.00,1370447.00,,,0.00,,,,2954761.00,23120460.00,23120460.00,0.00,208446.00,209640.00,,546.00,645.00,807.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",41473.00,17606144.00,0.00,17606144.00,,1760614.00,0.00,1760614.00,,,0.00,,,,3200957.00,25057758.00,25057758.00,0.00,217325.00,219251.00,,565.00,662.00,833.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",43289.00,22048752.00,0.00,22048752.00,,2204875.00,0.00,2204875.00,,,0.00,,,,4175208.00,32602548.00,32602548.00,0.00,308549.00,309049.00,,709.00,898.00,1134.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",39300.00,20226442.00,0.00,20226442.00,,2022644.00,0.00,2022644.00,,,0.00,,,,4036725.00,31111500.00,31111500.00,0.00,292280.00,296553.00,,677.00,847.00,1062.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",25948.00,12957600.00,0.00,12957600.00,,1295760.00,0.00,1295760.00,,,0.00,,,,2653735.00,20932632.00,20932632.00,0.00,195299.00,195915.00,,453.00,560.00,707.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",15816.00,7303248.00,0.00,7303248.00,,730325.00,0.00,730325.00,,,0.00,,,,1444265.00,11562920.00,11562920.00,0.00,118728.00,118978.00,,293.00,356.00,436.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",13608.00,6062103.00,0.00,6062103.00,,606210.00,0.00,606210.00,,,0.00,,,,1030734.00,8326084.00,8326084.00,0.00,98428.00,98678.00,,254.00,304.00,381.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",10284.00,5063748.00,0.00,5063748.00,,506375.00,0.00,506375.00,,,0.00,,,,900693.00,7138144.00,7138144.00,0.00,81221.00,81542.00,,188.00,249.00,305.00,
2011,"0JQ","Vision Airlines","D","0JQ","Vision Airlines",2,2,"F",13399.00,7712560.00,0.00,7712560.00,,771256.00,0.00,771256.00,,,0.00,,,,1527234.00,11770200.00,11770200.00,0.00,100509.00,100509.00,,197.00,278.00,340.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",6329.00,428551.00,0.00,428551.00,,42855.00,0.00,42855.00,,,0.00,,,,102565.00,576927.00,576927.00,0.00,67506.00,64103.00,,995.00,496.00,620.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",8352.00,581077.00,0.00,581077.00,,58108.00,0.00,58108.00,,,0.00,,,,131422.00,739251.00,739251.00,0.00,82139.00,82139.00,,1173.00,572.00,709.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",9299.00,636559.00,0.00,636559.00,,63656.00,0.00,63656.00,,,0.00,,,,153638.00,864216.00,864216.00,0.00,96024.00,96024.00,,1374.00,694.00,829.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",7970.00,545281.00,0.00,545281.00,,54528.00,0.00,54528.00,,,0.00,,,,144539.00,813033.00,813033.00,0.00,90337.00,90337.00,,1289.00,669.00,779.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",8155.00,559356.00,0.00,559356.00,,55936.00,0.00,55936.00,,,0.00,,,,146062.00,821601.00,821601.00,0.00,91289.00,91289.00,,1294.00,720.00,789.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",8758.00,610378.00,0.00,610378.00,,61038.00,0.00,61038.00,,,0.00,,,,151931.00,854613.00,854613.00,0.00,94957.00,0.00,,1336.00,1261.00,1336.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",9765.00,678961.00,0.00,678961.00,,67896.00,0.00,67896.00,,,0.00,,,,151714.00,853389.00,853389.00,0.00,94821.00,94821.00,,1355.00,706.00,819.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",8492.00,594343.00,0.00,594343.00,,59434.00,0.00,59434.00,,,0.00,,,,151067.00,849753.00,849753.00,0.00,94417.00,94417.00,,1329.00,740.00,814.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",7964.00,556330.00,0.00,556330.00,,55633.00,0.00,55633.00,,,0.00,,,,149205.00,839277.00,839277.00,0.00,93253.00,93253.00,,1314.00,736.00,805.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",8575.00,593673.00,0.00,593673.00,,59367.00,0.00,59367.00,,,0.00,,,,156469.00,880137.00,880137.00,0.00,97793.00,97793.00,,1380.00,772.00,844.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",8637.00,598785.00,0.00,598785.00,,59879.00,0.00,59879.00,,,0.00,,,,151685.00,918927.00,918927.00,0.00,102103.00,94803.00,,1442.00,747.00,818.00,
2011,"MW","Mokulele Flight Services, Inc.","D","0KQ","Mokulele Flight Services, Inc.",1,5,"F",8247.00,576709.00,0.00,576709.00,,57671.00,0.00,57671.00,,,0.00,,,,141934.00,798381.00,798381.00,0.00,88709.00,88709.00,,1255.00,699.00,765.00,
