"YEAR","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","SERVICE_CLASS","REV_PAX_ENP_110","REV_PAX_MILES_140","REV_PAX_MILES_COACH","REV_PAX_MILES_FIRST","NON_REV_PAX_MILES","REV_TON_MILES_240","REV_TON_MILES_FREIGHT_247","REV_TON_MILES_PAX_241","REV_TON_MILES_USPR_MAIL","REV_TON_MILES_USNONPR_MAIL","REV_TON_MILES_MAIL_249","REV_TON_MILES_FOREIGN_MAIL","REV_TON_MILES_EXPRESS_MAIL","NON_REV_TON_MILES","AVL_TON_MILES_280","AVL_SEAT_MILES_320","AVL_SEAT_MILES_FIRST","AVL_SEAT_MILES_COACH","REV_ACRFT_MILES_FLOWN_410","REV_ACRFT_MILES_SCH_430","REV_ACRFT_MILES_SCH_COMPLETED","REV_ACRFT_DEP_PERF_510","REV_ACRFT_HRS_AIRBORNE_610","ACRFT_HRS_RAMPTORAMP_630",
2016,"VX","Virgin America","D","VX","Virgin America",3,3,"F",670504.00,1009081881.00,0.00,1009081881.00,,100908188.00,0.00,100908188.00,,,0.00,,,,158791258.00,1238721629.00,1238721629.00,0.00,8528240.00,8540464.00,,5905.00,18179.00,20428.00,
2016,"VX","Virgin America","D","VX","Virgin America",3,3,"F",655373.00,987504701.00,0.00,987504701.00,,98750470.00,0.00,98750470.00,,,0.00,,,,161428311.00,1246100666.00,1246100666.00,0.00,8661643.00,8701806.00,,5988.00,19406.00,21791.00,
2016,"HBQ","Harris Air Services","D","HBQ","Harris Air Services",1,9,"F",201.00,21671.00,0.00,21671.00,,2473.00,305.00,2167.00,,,0.00,,,,9411.00,86182.00,86182.00,0.00,10934.00,10934.00,,126.00,74.00,88.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2741.00,540095.00,0.00,540095.00,,54010.00,0.00,54010.00,,,0.00,,,,192080.00,890808.00,890808.00,0.00,111351.00,111351.00,,585.00,468.00,577.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2677.00,517158.00,0.00,517158.00,,51716.00,0.00,51716.00,,,0.00,,,,196926.00,913280.00,913280.00,0.00,114160.00,114160.00,,604.00,489.00,598.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2884.00,555967.00,0.00,555967.00,,55597.00,0.00,55597.00,,,0.00,,,,205011.00,950776.00,950776.00,0.00,118847.00,118847.00,,641.00,516.00,636.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2419.00,330658.00,0.00,330658.00,,33066.00,0.00,33066.00,,,0.00,,,,144762.00,671360.00,671360.00,0.00,83920.00,83920.00,,571.00,451.00,553.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2528.00,468058.00,0.00,468058.00,,46806.00,0.00,46806.00,,,0.00,,,,187318.00,868720.00,868720.00,0.00,108590.00,199566.00,,598.00,465.00,591.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2438.00,461988.00,0.00,461988.00,,46199.00,0.00,46199.00,,,0.00,,,,172331.00,799216.00,799216.00,0.00,99902.00,101904.00,,541.00,419.00,535.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",3478.00,655244.00,0.00,655244.00,,65524.00,0.00,65524.00,,,0.00,,,,225138.00,1044120.00,1044120.00,0.00,130515.00,130515.00,,703.00,561.00,720.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",3602.00,665674.00,0.00,665674.00,,66567.00,0.00,66567.00,,,0.00,,,,229932.00,1066352.00,1066352.00,0.00,133294.00,133294.00,,725.00,561.00,721.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1551.00,283684.00,0.00,283684.00,,28368.00,0.00,28368.00,,,0.00,,,,126912.00,588576.00,588576.00,0.00,73572.00,73572.00,,406.00,313.00,411.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",1445.00,265339.00,0.00,265339.00,,26534.00,0.00,26534.00,,,0.00,,,,125689.00,582904.00,582904.00,0.00,72863.00,114580.00,,401.00,315.00,400.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2701.00,517697.00,0.00,517697.00,,51770.00,0.00,51770.00,,,0.00,,,,207868.00,964024.00,964024.00,0.00,120503.00,124764.00,,644.00,517.00,646.00,
2016,"04Q","Tradewind Aviation","D","04Q","Tradewind Aviation",1,6,"F",2833.00,543605.00,0.00,543605.00,,54361.00,0.00,54361.00,,,0.00,,,,207181.00,960840.00,960840.00,0.00,120105.00,120105.00,,641.00,514.00,641.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",371.00,9929.00,0.00,9929.00,,1386.00,148.00,993.00,,,245.00,,,,4118.00,41178.00,41178.00,0.00,6863.00,0.00,,261.00,93.00,105.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",360.00,10468.00,0.00,10468.00,,1534.00,256.00,1047.00,,,231.00,,,,4211.00,42114.00,42114.00,0.00,7019.00,0.00,,251.00,94.00,105.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",621.00,22463.00,0.00,22463.00,,2712.00,208.00,2246.00,,,257.00,,,,7277.00,72774.00,72774.00,0.00,12129.00,0.00,,403.00,157.00,174.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",795.00,29088.00,0.00,29088.00,,3503.00,349.00,2909.00,,,245.00,,,,9368.00,93684.00,93684.00,0.00,15614.00,0.00,,488.00,195.00,216.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1234.00,44221.00,0.00,44221.00,,4931.00,325.00,4422.00,,,184.00,,,,12953.00,129534.00,129534.00,0.00,21589.00,0.00,,686.00,271.00,300.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",2187.00,96984.00,0.00,96984.00,,10324.00,376.00,9698.00,,,250.00,,,,23355.00,232299.00,232299.00,0.00,39549.00,0.00,,1005.00,455.00,496.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",3368.00,148585.00,0.00,148585.00,,15551.00,486.00,14859.00,,,206.00,,,,33007.00,329493.00,329493.00,0.00,55300.00,0.00,,1389.00,633.00,691.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",3341.00,142683.00,0.00,142683.00,,14974.00,439.00,14268.00,,,267.00,,,,30458.00,303702.00,303702.00,0.00,51199.00,0.00,,1362.00,606.00,663.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",1373.00,53613.00,0.00,53613.00,,5770.00,186.00,5361.00,,,223.00,,,,13575.00,135690.00,135690.00,0.00,22656.00,0.00,,702.00,283.00,313.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",638.00,22617.00,0.00,22617.00,,2773.00,199.00,2262.00,,,312.00,,,,8197.00,81972.00,81972.00,0.00,13662.00,0.00,,442.00,171.00,190.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",104.00,3988.00,0.00,3988.00,,721.00,125.00,399.00,,,197.00,,,,2380.00,23802.00,23802.00,0.00,3967.00,0.00,,117.00,49.00,55.00,
2016,"3F","Pacific Airways, Inc.","D","3F","Pacific Airways, Inc.",1,5,"F",336.00,11233.00,0.00,11233.00,,1774.00,179.00,1123.00,,,472.00,,,,6008.00,60084.00,60084.00,0.00,10014.00,0.00,,335.00,126.00,141.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",491147.00,326745309.00,0.00,326745309.00,,32674810.00,246.00,32674531.00,,,32.00,,,,57391029.00,437071684.00,437071684.00,0.00,5804467.00,5853413.00,,8773.00,14027.00,18075.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",480158.00,322791231.00,0.00,322791231.00,,32279318.00,181.00,32279123.00,,,14.00,,,,55245339.00,420798398.00,420798398.00,0.00,5587230.00,5616621.00,,8417.00,13432.00,17162.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",554889.00,364133477.00,0.00,364133477.00,,36413511.00,163.00,36413348.00,,,0.00,,,,58484328.00,445771729.00,445771729.00,0.00,5908515.00,5966635.00,,9193.00,14396.00,18340.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",532450.00,348563290.00,0.00,348563290.00,,34856558.00,229.00,34856329.00,,,0.00,,,,57723498.00,440030224.00,440030224.00,0.00,5831085.00,5867100.00,,9088.00,14091.00,17887.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",543453.00,359122056.00,0.00,359122056.00,,35913386.00,1180.00,35912206.00,,,0.00,,,,58684100.00,447064718.00,447064718.00,0.00,5933551.00,5940596.00,,9193.00,14344.00,18265.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",568848.00,386546842.00,0.00,386546842.00,,38655247.00,563.00,38654684.00,,,0.00,,,,59944078.00,456646305.00,456646305.00,0.00,6061315.00,6075587.00,,9110.00,14502.00,18914.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",597816.00,393184057.00,0.00,393184057.00,,39318441.00,35.00,39318406.00,,,0.00,,,,61381123.00,467520299.00,467520299.00,0.00,6206981.00,6226774.00,,9613.00,14846.00,19443.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",564535.00,373267928.00,0.00,373267928.00,,37326974.00,181.00,37326793.00,,,0.00,,,,61909077.00,471698820.00,471698820.00,0.00,6258523.00,6299147.00,,9710.00,14999.00,19727.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",503817.00,324840100.00,0.00,324840100.00,,32484555.00,545.00,32484010.00,,,0.00,,,,52442680.00,399376799.00,399376799.00,0.00,5305144.00,5310290.00,,8479.00,12803.00,16882.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",523824.00,346940593.00,0.00,346940593.00,,34694064.00,5.00,34694059.00,,,0.00,,,,56127706.00,427554351.00,427554351.00,0.00,5673729.00,5696436.00,,8750.00,13690.00,17961.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",488443.00,334187785.00,0.00,334187785.00,,33418827.00,49.00,33418779.00,,,0.00,,,,53614357.00,408453846.00,408453846.00,0.00,5420897.00,5422187.00,,8129.00,13065.00,17041.00,
2016,"CP","Compass Airlines","D","CP","Compass Airlines",2,2,"F",489499.00,352604736.00,0.00,352604736.00,,35260671.00,197.00,35260474.00,,,0.00,,,,57098428.00,435228835.00,435228835.00,0.00,5768001.00,5834748.00,,8222.00,13952.00,18435.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21511.00,1496183.00,0.00,1496183.00,,149618.00,0.00,149618.00,,,0.00,,,,464906.00,1992456.00,1992456.00,0.00,221384.00,224633.00,,3253.00,1985.00,2148.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21076.00,1475921.00,0.00,1475921.00,,147592.00,0.00,147592.00,,,0.00,,,,437285.00,1874079.00,1874079.00,0.00,208231.00,212353.00,,3039.00,1933.00,2086.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",22842.00,1591541.00,0.00,1591541.00,,159154.00,0.00,159154.00,,,0.00,,,,477017.00,2044359.00,2044359.00,0.00,227151.00,230364.00,,3312.00,2080.00,2247.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",19887.00,1370958.00,0.00,1370958.00,,137096.00,0.00,137096.00,,,0.00,,,,451704.00,1935873.00,1935873.00,0.00,215097.00,221065.00,,3123.00,2012.00,2174.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21757.00,1582436.00,0.00,1582436.00,,158244.00,0.00,158244.00,,,0.00,,,,612935.00,2628881.00,2628881.00,0.00,291874.00,300770.00,,3735.00,2508.00,2695.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21945.00,1695791.00,0.00,1695791.00,,169579.00,0.00,169579.00,,,0.00,,,,629536.00,2699266.00,2699266.00,0.00,299779.00,306178.00,,3691.00,2668.00,2858.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",24283.00,1906710.00,0.00,1906710.00,,190671.00,0.00,190671.00,,,0.00,,,,655169.00,2809190.00,2809190.00,0.00,311985.00,324770.00,,3825.00,2778.00,2971.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21931.00,1732555.00,0.00,1732555.00,,173256.00,0.00,173256.00,,,0.00,,,,631953.00,2710145.00,2710145.00,0.00,300930.00,313733.00,,3656.00,2673.00,2857.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",18872.00,1493213.00,0.00,1493213.00,,149321.00,0.00,149321.00,,,0.00,,,,557225.00,2388105.00,2388105.00,0.00,265345.00,275293.00,,3246.00,2336.00,2499.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21178.00,1670280.00,0.00,1670280.00,,167028.00,0.00,167028.00,,,0.00,,,,576106.00,2469024.00,2469024.00,0.00,274336.00,280977.00,,3346.00,2488.00,2656.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",20719.00,1641051.00,0.00,1641051.00,,164105.00,0.00,164105.00,,,0.00,,,,499846.00,2169738.00,2169738.00,0.00,242980.00,251105.00,,3041.00,2198.00,2349.00,
2016,"MW","Mokulele Flight Services, Inc.","D","MW","Mokulele Flight Services, Inc.",1,5,"F",21713.00,1685579.00,0.00,1685579.00,,168558.00,0.00,168558.00,,,0.00,,,,536890.00,2266884.00,2266884.00,0.00,255662.00,265577.00,,3205.00,2335.00,2502.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",5457.00,1235058.00,0.00,1235058.00,,123506.00,0.00,123506.00,,,0.00,,,,281532.00,2475008.00,2475008.00,0.00,309376.00,328044.00,,1371.00,1887.00,2401.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",5206.00,1196283.00,0.00,1196283.00,,119628.00,0.00,119628.00,,,0.00,,,,252411.00,2270640.00,2270640.00,0.00,283830.00,317970.00,,1254.00,1735.00,2204.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6869.00,1594686.00,0.00,1594686.00,,159469.00,0.00,159469.00,,,0.00,,,,308760.00,2619336.00,2619336.00,0.00,327417.00,339886.00,,1447.00,2002.00,2547.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6381.00,1480473.00,0.00,1480473.00,,148047.00,0.00,148047.00,,,0.00,,,,290687.00,2555488.00,2555488.00,0.00,319436.00,339886.00,,1410.00,1955.00,2487.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6559.00,2518800.00,0.00,2518800.00,,252640.00,760.00,251880.00,,,0.00,,,,690139.00,4622940.00,4622940.00,0.00,330210.00,0.00,,1455.00,1952.00,2630.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7182.00,1634040.00,0.00,1634040.00,,164138.00,734.00,163404.00,,,0.00,,,,288208.00,2533696.00,2533696.00,0.00,316712.00,323560.00,,1429.00,1947.00,2468.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7674.00,1756197.00,0.00,1756197.00,,175620.00,0.00,175620.00,,,0.00,,,,296564.00,2607152.00,2607152.00,0.00,325894.00,336938.00,,1446.00,1991.00,2533.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7450.00,1685627.00,0.00,1685627.00,,168563.00,0.00,168563.00,,,0.00,,,,684851.00,4587520.00,4587520.00,0.00,327680.00,327680.00,,1479.00,1991.00,2533.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7066.00,1592036.00,0.00,1592036.00,,159204.00,0.00,159204.00,,,0.00,,,,286708.00,2518208.00,2518208.00,0.00,314776.00,326970.00,,1419.00,1960.00,2507.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",7012.00,1588075.00,0.00,1588075.00,,158808.00,0.00,158808.00,,,0.00,,,,289673.00,2546576.00,2546576.00,0.00,318322.00,324808.00,,1429.00,1955.00,2478.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6984.00,1453635.00,0.00,1453635.00,,145364.00,0.00,145364.00,,,0.00,,,,274587.00,2413952.00,2413952.00,0.00,301744.00,304740.00,,1487.00,1856.00,2359.00,
2016,"0MQ","Multi-Aero, Inc. d/b/a Air Choice One","D","0MQ","Multi-Aero, Inc. d/b/a Air Choice One",1,6,"F",6958.00,1448605.00,0.00,1448605.00,,144861.00,0.00,144861.00,,,0.00,,,,260913.00,2292128.00,2292128.00,0.00,286516.00,303808.00,,1447.00,1764.00,2241.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",165.00,6772.00,0.00,6772.00,,1081.00,132.00,677.00,,,272.00,,,,3076.00,21825.00,21825.00,0.00,4037.00,0.00,,99.00,37.00,47.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",201.00,8279.00,0.00,8279.00,,1177.00,159.00,828.00,,,190.00,,,,3881.00,27319.00,27319.00,0.00,5139.00,0.00,,127.00,46.00,59.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",267.00,10947.00,0.00,10947.00,,1579.00,186.00,1095.00,,,298.00,,,,4337.00,31324.00,31324.00,0.00,6109.00,0.00,,149.00,54.00,68.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",338.00,13829.00,0.00,13829.00,,1886.00,225.00,1383.00,,,278.00,,,,5281.00,37813.00,37813.00,0.00,7399.00,0.00,,185.00,66.00,85.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",440.00,18059.00,0.00,18059.00,,2342.00,278.00,1806.00,,,259.00,,,,6544.00,40689.00,40689.00,0.00,7736.00,0.00,,190.00,67.00,86.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",666.00,27288.00,0.00,27288.00,,3438.00,437.00,2729.00,,,272.00,,,,9361.00,59793.00,59793.00,0.00,9679.00,9679.00,,237.00,81.00,104.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",872.00,35680.00,0.00,35680.00,,4456.00,487.00,3568.00,,,401.00,,,,11466.00,73566.00,73566.00,0.00,11685.00,0.00,,288.00,96.00,125.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",660.00,27247.00,0.00,27247.00,,3350.00,400.00,2725.00,,,225.00,,,,8751.00,54042.00,54042.00,0.00,8127.00,0.00,,197.00,66.00,86.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",431.00,17671.00,0.00,17671.00,,2187.00,228.00,1767.00,,,192.00,,,,5663.00,37064.00,37064.00,0.00,5904.00,0.00,,144.00,49.00,63.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",302.00,12286.00,0.00,12286.00,,1568.00,247.00,1229.00,,,93.00,,,,3915.00,26338.00,26338.00,0.00,5161.00,0.00,,127.00,45.00,57.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",188.00,7708.00,0.00,7708.00,,1107.00,146.00,771.00,,,190.00,,,,3174.00,22099.00,22099.00,0.00,4182.00,0.00,,103.00,38.00,48.00,
2016,"X4","Air Excursions LLC","D","X4","Air Excursions LLC",1,5,"F",121.00,4968.00,0.00,4968.00,,1054.00,91.00,497.00,,,465.00,,,,2045.00,14742.00,14742.00,0.00,2744.00,0.00,,68.00,24.00,31.00,
2016,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",5938.00,2202528.00,0.00,2202528.00,,220253.00,0.00,220253.00,,,0.00,,,,384250.00,4516850.00,4516850.00,0.00,109489.00,111627.00,,348.00,369.00,448.00,
2016,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",6527.00,2359867.00,0.00,2359867.00,,235987.00,0.00,235987.00,,,0.00,,,,381134.00,3286500.00,3286500.00,0.00,109550.00,111034.00,,354.00,375.00,453.00,
2016,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",6109.00,2479200.00,0.00,2479200.00,,247920.00,0.00,247920.00,,,0.00,,,,418203.00,3524610.00,3524610.00,0.00,117487.00,119227.00,,351.00,378.00,457.00,
2016,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",7053.00,2474595.00,0.00,2474595.00,,247460.00,0.00,247460.00,,,0.00,,,,408427.00,3489300.00,3489300.00,0.00,116310.00,116631.00,,394.00,384.00,480.00,
2016,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",2161.00,404250.00,0.00,404250.00,,40425.00,0.00,40425.00,,,0.00,,,,152473.00,1356330.00,1356330.00,0.00,45211.00,45211.00,,207.00,180.00,228.00,
2016,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",138.00,212746.00,0.00,212746.00,,21275.00,0.00,21275.00,,,0.00,,,,88186.00,826740.00,826740.00,0.00,27558.00,28186.00,,138.00,116.00,148.00,
2016,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",2344.00,700194.00,0.00,700194.00,,70019.00,0.00,70019.00,,,0.00,,,,154160.00,1457380.00,1457380.00,0.00,47044.00,46386.00,,192.00,190.00,239.00,
2016,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",2603.00,809564.00,0.00,809564.00,,80956.00,0.00,80956.00,,,0.00,,,,166103.00,1559642.00,1559642.00,0.00,51681.00,51023.00,,205.00,217.00,266.00,
2016,"1AQ","Via Airlines d/b/a Charter Air Transport","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,"F",2239.00,676294.00,0.00,676294.00,,67629.00,0.00,67629.00,,,0.00,,,,141278.00,1329334.00,1329334.00,0.00,43697.00,44053.00,,179.00,186.00,234.00,
